year,chinese_code,name,landfall_time,month,in_jjaso,landfall_lat,landfall_lon,landfall_wind_speed,landfall_pressure,landfall_wind_category,landfall_region,landfall_region2,max_wind,lmi_category,genesis_time,genesis_lat,genesis_lon,formation_region,track_length_km,pre_landfall_track_km,ocean_residence_days,phase_landfall,amp_landfall,group_landfall,active_landfall,phase_genesis,amp_genesis,group_genesis,active_genesis,tcp_total,tcp_depth,affected_area,n_days,coastal_total,coastal_depth,coastal_area,inland_total,inland_depth,inland_area
1962,6217,Dinah,1962-10-03 18:00:00,10,True,22.89362321269064,116.19429941167388,20.0,985.0,1,South China,South China,50.0,2,1962-09-25 00:00:00,12.2,144.0,Eastern Tropical WNP,3811.7305090680375,3530.717552349581,8.75,7.0,1.2546927816883298,7-8,True,6.0,1.363799194816041,5-6,True,12019.569942393773,24.360168492457923,493410.78843995335,10,6761.50617367157,27.393886977399234,246825.36579237593,5258.063768722204,21.32349800838424,246585.42264757748
1963,6304,Trix,1963-07-01 00:00:00,7,True,23.224492621791704,116.79734778653751,30.0,985.0,1,South China,South China,35.0,2,1963-06-15 18:00:00,9.0,155.0,Eastern Tropical WNP,5667.209939691056,5177.251463903856,15.25,6.0,1.2416114499369062,5-6,True,8.0,0.2202567537436837,7-8,False,11431.246611563478,25.613828623449802,446291.99248635635,17,10224.457376535329,44.17547906652973,231450.96765418115,1206.7892350281506,5.617126598473658,214841.02483217514
1963,6306,Wendy,1963-07-16 06:00:00,7,True,23.9065760416038,121.60301250010777,35.0,960.0,2,South China,South China,70.0,3,1963-07-09 18:00:00,14.3,146.9,Eastern Tropical WNP,4022.538549975223,3235.465860259116,6.5,8.0,0.6953512632206784,7-8,False,8.0,0.9246269441873312,7-8,False,32700.660163625827,48.680977866622044,671733.8393082472,11,18332.467951395185,82.58503044529753,221982.9411280317,14368.19221223064,31.947000596035036,449750.89818021556
1963,6307,Agnes,1963-07-22 18:00:00,7,True,21.35167571630557,110.71578356031937,20.0,989.0,1,South China,South China,35.0,2,1963-07-15 06:00:00,10.0,145.5,Eastern Tropical WNP,4663.811750302486,3972.2811474509454,7.5,2.0,1.3566828788094203,1-2,True,1.0,0.8726401265819981,1-2,False,23874.118532168013,41.51764332462454,575035.4938380626,11,22588.980907768313,52.373215730390704,431307.8850084923,1285.1376243997001,8.941480588629245,143727.6088295703
1963,6317,(nameless),1963-07-31 18:00:00,7,True,18.67611729579824,110.3915425226891,15.0,998.0,0,South China,South China,20.0,1,1963-07-27 06:00:00,11.0,117.5,South China Sea,1760.044828607151,1278.824837259026,4.5,3.0,0.871476443792936,3-4,False,3.0,0.910774615281265,3-4,False,18044.856743535587,39.4751423447108,457119.4851170279,7,14678.20305685677,49.899258744462735,294156.7355143446,3366.653686678816,20.659038307140722,162962.74960268333
1963,6309,Carmen,1963-08-16 06:00:00,8,True,19.85241885428714,110.9897471873451,40.0,970.0,2,South China,South China,65.0,3,1963-08-07 18:00:00,9.3,145.5,Eastern Tropical WNP,4938.709211584368,4067.943509972205,8.5,6.0,0.7995295851069606,5-6,False,3.0,0.3904192551519543,3-4,False,21471.264326550758,35.12990180161945,611196.2523493578,12,19224.79132069292,44.422670239396986,432769.82714206795,2246.4730058578375,12.590472533695396,178426.42520728978
1963,6311,Faye,1963-09-07 18:00:00,9,True,20.052442873532318,110.7335500573631,35.0,968.0,2,South China,South China,55.0,3,1963-08-28 00:00:00,9.1,157.1,Eastern Tropical WNP,5878.050928481803,5214.658643313993,10.75,6.0,1.1378628741445702,5-6,True,5.0,1.2947318259768583,5-6,True,23875.058912131146,60.56083911815213,394232.630521379,13,23276.197101429232,68.55844230431683,339508.83828589605,598.8618107019082,10.9433536353792,54723.792235482935
1963,6312,Gloria,1963-09-12 18:00:00,9,True,26.3,119.79032815922936,30.0,985.0,1,East China,East/North China,70.0,3,1963-09-04 00:00:00,17.6,144.0,Eastern Tropical WNP,3605.7492565353823,2863.5114693390724,8.75,7.0,1.065829920555211,7-8,True,6.0,1.2811979935506208,5-6,True,34950.80086567503,58.07174673532943,601855.5120266741,12,31650.008728735418,90.28615228467099,350552.1935295612,3300.792136939613,13.13469379027533,251303.31849711295
1964,6402,Viola,1964-05-28 00:00:00,5,False,22.006154418756918,113.25213643402394,30.0,982.0,1,South China,South China,35.0,2,1964-05-23 18:00:00,15.6,112.0,South China Sea,1781.5949599271976,1010.9359393461518,4.25,7.0,1.8311802145218163,7-8,True,6.0,2.016459597606626,5-6,True,43516.55331459678,54.03454696825361,805346.8707744258,8,29033.149774972473,74.73757276328624,388467.9245194138,14483.403539624314,34.74246821465666,416878.94625501195
1964,6403,Winnie,1964-07-02 06:00:00,7,True,19.28936621483336,110.63190135549992,40.0,960.0,2,South China,South China,45.0,2,1964-06-24 18:00:00,8.6,142.1,Eastern Tropical WNP,4584.771790535117,3732.4227221778797,7.5,3.0,0.6507147316820153,3-4,False,8.0,0.5766813955729203,7-8,False,19144.16630580454,37.43440452814301,511405.6587012636,10,17849.15588604944,46.278836511666384,385687.22188056447,1295.0104197551,10.300879111327617,125718.43682069909
1964,6408,Flossie,1964-07-30 00:00:00,7,True,41.665409571648496,127.04672112260609,10.0,990.0,0,North China,East/North China,40.0,2,1964-07-24 00:00:00,18.0,128.0,Western Tropical WNP,3934.4672251786565,3076.298640580254,6.0,2.0,0.8272555618566976,1-2,False,2.0,2.361128071360799,1-2,True,28125.870292364158,27.16829645782533,1035246.0021196145,9,18103.77210522801,25.95536307691367,697496.3922323491,10022.098187136142,29.673159920099803,337749.60988726525
1964,6410,Helen,1964-08-03 18:00:00,8,True,39.44769034669618,122.51743655110128,20.0,995.0,1,North China,East/North China,75.0,3,1964-07-27 00:00:00,16.9,150.0,Eastern Tropical WNP,6155.71908767175,3856.469345645904,7.75,4.0,1.2599666930141888,3-4,True,2.0,1.8326353153915464,1-2,True,18316.69791064757,16.58578456299796,1104361.2583459688,10,8413.414557971522,14.222148621508772,591571.2725183838,9903.283352676048,19.31255216829804,512789.98582758504
1964,6411,Ida,1964-08-08 18:00:00,8,True,22.159499438468288,113.48265072999122,30.0,972.0,1,South China,South China,85.0,3,1964-08-01 12:00:00,6.5,150.0,Eastern Tropical WNP,5246.437085073888,4346.005113174209,7.25,4.0,1.4255028404861392,3-4,True,4.0,0.7491955695381053,3-4,False,47317.264033875355,46.402075966924286,1019722.9983331657,10,29593.825459862695,68.37123930053738,432840.26679373207,17723.43857401266,30.199284493382294,586882.7315394336
1964,6412,June,1964-08-14 18:00:00,8,True,20.5,110.51509769306791,12.0,999.0,0,South China,South China,20.0,1,1964-08-09 00:00:00,9.0,143.7,Eastern Tropical WNP,4920.183954497011,3846.8891687184937,5.75,5.0,0.6085364850130449,5-6,False,4.0,1.558642255754666,3-4,True,13648.720647164417,26.302881939700324,518905.9008231218,10,12346.230983078889,33.68814131345044,366485.9651413743,1302.4896640855259,8.545402268146356,152419.93568174742
1964,6415,Ruby,1964-09-05 12:00:00,9,True,22.217023500132623,113.54644908304596,25.0,980.0,1,South China,South China,45.0,2,1964-09-01 06:00:00,20.0,131.0,North WNP,2419.2422244980944,1927.3278572875558,4.25,2.0,1.877814606286295,1-2,True,2.0,1.612647521805136,1-2,True,25050.70396606344,32.06039928654347,781359.6999266892,6,18191.287394766598,52.44733207314011,346848.6703841875,6859.416571296846,15.786518879668376,434511.02954250167
1964,6416,Sally,1964-09-10 18:00:00,9,True,22.653419400830675,114.59026517676251,15.0,988.0,0,South China,South China,100.0,3,1964-09-03 00:00:00,8.9,157.9,Eastern Tropical WNP,5571.252025362215,4940.352230293843,7.75,3.0,1.4795684675527865,3-4,True,2.0,1.5725538628943632,1-2,True,17907.155686129703,24.280663546767155,737506.8499111899,9,13941.701292217362,48.656545785948076,286532.90255231597,3965.45439391234,8.793089749720574,450973.9473588739
1964,6423,Dot,1964-10-13 06:00:00,10,True,22.757979819720543,114.62872360358554,20.0,990.0,1,South China,South China,45.0,2,1964-10-03 18:00:00,7.0,156.0,Eastern Tropical WNP,9203.699030659474,5228.725479030896,9.5,7.0,1.4066563543997304,7-8,True,5.0,0.8644326526061438,5-6,False,29084.623540302015,41.85185284981734,694942.315807864,17,21246.44268284499,57.97559804824568,366472.1606694646,7838.180857457026,23.86268808548055,328470.1551383992
1965,6505,Babe,1965-06-05 06:00:00,6,True,23.54938470041458,120.14200110538955,,1002.0,0,South China,South China,35.0,2,1965-05-31 00:00:00,17.0,110.0,South China Sea,4876.980737235633,1788.1511538749655,5.25,6.0,1.0119691013653669,5-6,True,5.0,1.5665095839718972,5-6,True,7168.8161283243235,17.2603384027121,415334.6221298821,9,6021.015263931455,21.041235984249173,286153.11707157333,1147.800864392867,8.885179529955035,129181.50505830868
1965,6506,Dinah,1965-06-18 12:00:00,6,True,22.373724918711453,120.90477728750702,40.0,983.0,2,South China,South China,80.0,3,1965-06-10 06:00:00,10.0,151.0,Eastern Tropical WNP,8843.239465464467,3740.957843078217,8.25,4.0,0.2075987236176003,3-4,False,6.0,0.7459167453094359,5-6,False,4596.009549083938,18.125743076449083,253562.54525396912,15,4420.870455906915,19.83453984466654,222887.47258715337,175.13909317702363,5.709492364674621,30675.072666815733
1965,6508,Freda,1965-07-15 18:00:00,7,True,21.55174097356437,108.29602063185288,20.0,990.0,1,South China,South China,75.0,3,1965-07-06 06:00:00,8.0,144.0,Eastern Tropical WNP,4918.456853287351,4527.755641518161,9.5,5.0,1.474563433588679,5-6,True,6.0,0.3529548197811833,5-6,False,18502.076886121195,27.62016311559454,669875.7284193877,11,16725.262903932075,37.61081787774454,444692.8795406207,1776.8139821891245,7.890538693494009,225182.84887876696
1965,6509,Gilda,1965-07-23 06:00:00,7,True,21.614432455897006,111.985567544103,20.0,990.0,1,South China,South China,25.0,1,1965-07-13 06:00:00,4.9,150.0,Eastern Tropical WNP,6020.252291609835,5081.438689023644,10.0,7.0,1.930206796607444,7-8,True,5.0,1.333538033494886,5-6,True,16280.003885085996,21.723527666255936,749418.0565513954,12,14068.855586993803,29.74972013166642,472907.1576044349,2211.148298092196,7.996604497374008,276510.8989469607
1965,6510,Harriet,1965-07-28 06:00:00,7,True,36.72229063472514,121.3478796271762,15.0,997.0,0,North China,East/North China,45.0,2,1965-07-19 06:00:00,11.0,152.0,Eastern Tropical WNP,7758.766362507181,6226.68905690766,9.0,7.0,1.3598427747599091,7-8,True,6.0,1.4745899789428671,5-6,True,32813.45658981349,25.337387217837836,1295060.7853801283,11,22584.464786279572,35.70840636560232,632469.132199499,10228.99180353392,15.437851887254903,662591.6531806291
1965,6512,Jean,1965-08-07 18:00:00,8,True,46.63304616444147,134.0,20.0,985.0,1,North China,East/North China,65.0,3,1965-07-24 00:00:00,7.1,163.1,Eastern Tropical WNP,11166.742022185334,7397.561652303462,14.75,1.0,2.207700249977642,1-2,True,7.0,1.857739027705108,7-8,True,15136.47753099714,61.138900250324824,247575.23391855124,21,14018.1820973529,68.80238942788056,203745.57066868903,1118.2954336442374,25.51457964139737,43829.663249862235
1965,6513,Mary,1965-08-18 18:00:00,8,True,24.690555225460788,121.83148258179736,55.0,960.0,3,East China,East/North China,75.0,3,1965-08-14 00:00:00,19.8,138.5,Western Tropical WNP,3855.970142293453,1892.361021214977,4.75,1.0,0.413752939158085,1-2,False,8.0,0.9957806771468652,7-8,False,37347.28221425058,55.821187814772536,669052.0871425633,10,29272.39696924255,74.11548470437887,394956.56118286285,8074.885245008033,29.460113282532244,274095.52595970046
1965,6514,Nadine,1965-08-17 18:00:00,8,True,18.99804677825568,110.51757899569893,25.0,990.0,1,South China,South China,30.0,1,1965-08-14 06:00:00,16.5,115.5,South China Sea,1476.208387865482,890.1263398087148,3.5,1.0,0.3221901169981928,1-2,False,8.0,0.9957806771468652,7-8,False,5197.557076811693,29.816705885480346,174316.94489573763,6,5189.823282391425,30.126117406962532,172269.90163664403,7.733794420268215,3.7780317469658957,2047.0432590936164
1965,6517,Rose,1965-09-05 12:00:00,9,True,21.458723359120786,111.07080860993428,15.0,992.0,0,South China,South China,50.0,2,1965-08-30 00:00:00,15.1,138.7,Western Tropical WNP,3696.9583398645836,3056.4853859476443,6.5,5.0,0.5802977330052574,5-6,False,3.0,0.5135106696758868,3-4,False,13579.110152623556,22.384197560814705,606638.2373427071,8,11521.573765628353,27.594616703038866,417529.7627656316,2057.5363869952025,10.88019133778485,189108.47457707545
1965,6521,Agnes,1965-09-27 18:00:00,9,True,21.575130575465582,111.87460827360324,15.0,995.0,0,South China,South China,30.0,1,1965-09-21 18:00:00,15.4,119.0,South China Sea,2198.5087327878923,2048.156646559388,6.0,8.0,1.25281495649379,7-8,True,8.0,0.9423357762657462,7-8,False,22152.284294755256,64.21979257626535,344944.8122780515,9,21443.103531029607,103.86257605220655,206456.49613245894,709.1807637256558,5.120870723708528,138488.31614559254
1965,6522,Elaine,1965-11-13 06:00:00,11,False,20.026648151753182,110.7699861138149,9.5,1008.0,0,South China,South China,25.0,1,1965-11-05 00:00:00,7.8,112.1,South China Sea,2216.9090362916695,2119.4385393855255,8.25,7.0,1.2482379084209163,7-8,True,5.0,0.3237929202255536,5-6,False,11343.641226571997,45.336630916747595,250209.1795793674,9,11181.324589488282,55.81071365741713,200343.6949063687,162.3166370837165,3.255089931405166,49865.484672998646
1966,6603,Judy,1966-05-30 12:00:00,5,False,22.964379710072247,120.1592340577348,25.0,988.0,1,South China,South China,45.0,2,1966-05-22 00:00:00,13.0,111.5,South China Sea,7933.88327045766,2021.5535859385034,8.5,2.0,0.7392259064754466,1-2,False,8.0,1.0780783520142825,7-8,True,2590.8141619769426,12.426053641812546,208498.54963277216,14,2134.483821235683,11.843684906509678,180221.26036656892,456.33034074125953,16.137697515676,28277.289266203235
1966,6605,Lola,1966-07-13 18:00:00,7,True,22.148500442504883,114.037642288208,20.0,990.0,1,South China,South China,30.0,1,1966-07-08 06:00:00,11.0,127.0,Western Tropical WNP,3027.9537073125975,2650.1877960814245,5.5,4.0,0.7471510478926686,3-4,False,2.0,0.8674681754811491,1-2,False,14260.484874539397,31.625317900425728,450919.8901791096,7,11487.40406702166,52.76201378760445,217721.10733423964,2773.0808075177374,11.891489199420327,233198.78284486997
1966,6606,Mamie,1966-07-17 18:00:00,7,True,21.829847940625445,112.65851700187348,15.0,1000.0,0,South China,South China,35.0,2,1966-07-14 06:00:00,16.0,135.0,Western Tropical WNP,2911.376890530503,2470.258370193601,3.5,5.0,1.0641557902463492,5-6,True,4.0,0.765995386850819,3-4,False,8848.692329491261,16.147181950726743,548002.267918521,5,7644.42920290407,20.98497454721982,364281.08052753564,1204.263126587192,6.5548407545633,183721.18739098537
1966,6608,Ora,1966-07-26 12:00:00,7,True,21.4584926984468,109.44641168248512,30.0,978.0,1,South China,South China,45.0,2,1966-07-22 12:00:00,16.0,115.0,South China Sea,1904.3569085821566,1432.7912914086382,4.0,5.0,0.9901990233849854,5-6,False,4.0,0.9842434454008928,3-4,False,25686.61580067783,40.011346981675665,641983.28070389,6,23382.993538603954,61.502239271873215,380197.4337103151,2303.6222620738754,8.799644016394874,261785.84699357493
1966,6609,Phyllis,1966-08-01 18:00:00,8,True,18.200726817243083,109.69031442225564,15.0,998.0,0,South China,South China,20.0,1,1966-07-30 00:00:00,12.0,115.0,South China Sea,1662.2261893109267,998.1742166629018,2.75,5.0,0.5783760099004637,5-6,False,4.0,1.1263513353981969,3-4,True,5582.505548569659,16.524727670682235,337827.38571080985,5,5500.012614933737,17.179483494710908,320150.0567014741,82.49293363592358,4.666594913312836,17677.329009335735
1966,6611,Tess,1966-08-17 00:00:00,8,True,26.35479399095353,119.90639198793804,20.0,985.0,1,East China,East/North China,45.0,2,1966-08-11 06:00:00,24.8,134.0,North WNP,2199.9426840681695,1568.4589835882962,5.75,3.0,1.2720335350890042,3-4,True,2.0,0.2397008576143537,1-2,False,28296.75320790934,52.84531063534092,535463.8447140767,9,23074.736116815006,78.92675809785867,292356.3145493117,5222.0170910943325,21.480277009745993,243107.53016476502
1966,6612,Winnie,1966-08-26 06:00:00,8,True,39.60149575601853,122.8370325762442,12.0,1002.0,0,North China,East/North China,35.0,2,1966-08-18 06:00:00,26.5,131.9,North WNP,5160.718724571998,2803.6517598302635,8.0,4.0,1.09003809230959,3-4,True,3.0,1.0954858049553438,3-4,True,31716.809417889617,28.42483465756037,1115813.3301385327,12,14334.37065447165,25.055434625519776,572106.246357891,17382.43876341797,31.970226767232823,543707.0837806417
1966,6614,Alice,1966-09-03 12:00:00,9,True,26.4986606420827,119.7825883470751,12.0,990.0,0,East China,East/North China,60.0,3,1966-08-23 18:00:00,13.5,143.5,Eastern Tropical WNP,5037.212430882588,4584.943336384077,10.75,5.0,1.0734960616943068,5-6,True,3.0,0.8015980051413372,3-4,False,12191.79519215314,22.851625110107694,533519.8321085919,13,9535.659359208852,29.828206620516344,319685.97644921986,2656.1358329442874,12.421493428876838,213833.855659372
1966,6615,Cora,1966-09-07 00:00:00,9,True,26.92729257067076,120.15995634452432,35.0,978.0,2,East China,East/North China,65.0,3,1966-08-28 18:00:00,17.5,147.0,Eastern Tropical WNP,5307.65387576216,3791.8428800061247,9.25,6.0,0.7574171168360754,5-6,False,4.0,1.0772033000071914,3-4,True,23670.41265321177,46.02868860862022,514253.4660172523,13,20218.708259828,58.31944178960308,346688.98808685946,3451.7043933837695,20.599260869703087,167564.47793039292
1967,6702,Anita,1967-06-30 06:00:00,6,True,23.006222089397696,116.54844447765058,30.0,980.0,1,South China,South China,45.0,2,1967-06-24 00:00:00,10.0,142.0,Eastern Tropical WNP,3685.766273240743,3213.836412015117,6.25,5.0,1.4108746421743883,5-6,True,3.0,0.9646968563690416,3-4,False,6823.381749893552,18.256757655031013,373745.5400802362,7,5580.016196921626,29.100689987451844,191748.5873815266,1243.365552971925,6.831793250023686,181996.9526987097
1967,6704,Clara,1967-07-11 12:00:00,7,True,24.151422454443907,121.65772407288976,30.0,985.0,1,East China,East/North China,50.0,2,1967-07-02 00:00:00,20.3,154.7,North WNP,4132.573318901644,3719.313673521758,9.5,6.0,0.2731406459190741,5-6,False,5.0,1.1368095024843503,5-6,True,2903.5630498542923,13.568396628852328,213994.55877344057,11,2324.2152843352455,14.358351705537357,161872.01233125542,579.3477655190464,11.11510862504894,52122.54644218518
1967,6705,Dot,1967-07-30 00:00:00,7,True,40.73726043418633,122.0550685866087,10.0,1000.0,0,North China,East/North China,35.0,2,1967-07-20 00:00:00,21.5,147.3,North WNP,5115.087255994574,3741.349996314876,10.0,5.0,1.6837601440912575,5-6,True,4.0,0.7224057510133003,3-4,False,23863.283713938716,20.218311913395606,1180280.7185959052,12,16228.695613131034,22.305983137064725,727548.9949673921,7634.588100807676,16.863382224728294,452731.7236285134
1967,6706,Fran,1967-08-02 18:00:00,8,True,21.43383958178921,111.0112798605964,25.0,975.0,1,South China,South China,35.0,2,1967-07-27 18:00:00,16.4,113.4,South China Sea,2276.3431123200903,1588.6709602759372,6.0,5.0,1.628488813676813,5-6,True,5.0,1.5465749090875855,5-6,True,43620.52415162473,46.07146871304857,946801.2496695234,9,29206.99822092766,96.07991518701526,303986.5112711387,14413.525930697067,22.422519381881813,642814.7383983847
1967,6708,(nameless),1967-07-31 06:00:00,7,True,25.445765548469677,119.62540670918196,20.0,992.0,1,East China,East/North China,20.0,1,1967-07-29 18:00:00,25.0,127.5,North WNP,1113.0674591745537,847.9514905454005,1.5,5.0,1.6387177911196398,5-6,True,5.0,1.8073383015547992,5-6,True,3898.0068485304637,9.797791077834468,397845.47532850754,3,3399.362313906717,15.712582283616188,216346.5083299069,498.64453462374627,2.747368444403272,181498.96699860063
1967,6710,Iris,1967-08-17 00:00:00,8,True,21.526344823116936,111.66838621225968,9.5,995.0,0,South China,South China,25.0,1,1967-08-10 12:00:00,10.2,144.1,Eastern Tropical WNP,4531.502687531549,3837.322781258207,6.5,2.0,0.2628929985598301,1-2,False,5.0,0.337299205887881,5-6,False,33269.12392599646,40.211759395611196,827348.1296525296,9,26610.289959346577,60.954460487308154,436560.17536054365,6658.833966649882,17.03950670310218,390787.9542919859
1967,6711,Kate,1967-08-21 18:00:00,8,True,22.09779749462521,113.00220250537478,15.0,986.0,0,South China,South China,35.0,2,1967-08-16 06:00:00,13.9,132.1,Western Tropical WNP,2727.4641474613095,2368.420060596051,5.5,4.0,1.0000985054653715,3-4,True,2.0,0.322556979637055,1-2,False,18843.178210414568,30.944985041558397,608925.1032149028,7,13921.119882599496,48.410347820218455,287564.96305910405,4922.058327815071,15.316331158645893,321360.1401557987
1967,6714,Nora,1967-08-29 18:00:00,8,True,24.115608094521107,121.63293929109167,30.0,985.0,1,East China,East/North China,35.0,2,1967-08-25 06:00:00,15.5,140.2,Eastern Tropical WNP,3344.816025204075,2196.634430072448,4.5,6.0,1.2024483865356428,5-6,True,5.0,1.6768746149528118,5-6,True,19154.644590694294,22.133570329850034,865411.422795252,7,7923.727001023062,24.614752377440045,321909.67755927256,11230.917589671231,20.6639954482482,543501.7452359794
1967,6715,Patsy,1967-09-06 00:00:00,9,True,19.18246533425791,110.58958401109491,15.0,993.0,0,South China,South China,25.0,1,1967-09-03 00:00:00,21.0,124.0,North WNP,2120.8677663023936,1569.8674828481148,3.0,7.0,1.4784467604880027,7-8,True,7.0,1.996847303864704,7-8,True,9080.25611857047,35.565750516456,255308.9977496498,5,8978.028752335202,36.21285776883533,247923.7846857164,102.22736623526892,13.842168851499833,7385.2130639334255
1967,6720,Emma,1967-11-08 00:00:00,11,False,20.98552181244581,110.52895637510838,20.0,990.0,1,South China,South China,65.0,3,1967-10-30 00:00:00,6.5,150.0,Eastern Tropical WNP,4869.416670341547,4706.828702864088,9.0,7.0,0.405643297990987,7-8,False,8.0,1.655129635212404,7-8,True,6135.1130236485415,18.955165020405097,323664.4480300824,10,5511.846519259331,29.700208394666884,185582.75571726513,623.2665043892097,4.513751924311807,138081.69231281726
1967,6721,Gilda,1967-11-18 06:00:00,11,False,23.61528676063386,121.5253865592756,35.0,980.0,2,South China,South China,70.0,3,1967-11-07 06:00:00,9.2,160.3,Eastern Tropical WNP,5478.580807379054,4805.467335286553,11.0,8.0,1.144721919808255,7-8,True,7.0,0.7721270321235689,7-8,False,3976.7196369675603,16.811270414426424,236550.81019665106,13,3795.7497127339175,21.36694912155052,177645.84410909453,180.96992423364233,3.0722354370707574,58904.96608755652
1968,6803,Nadine,1968-07-28 12:00:00,7,True,23.045310966251684,120.07551827708612,15.0,994.0,0,South China,South China,35.0,2,1968-07-20 00:00:00,18.2,133.0,Western Tropical WNP,3018.7361362976753,2717.4427988598386,8.5,5.0,1.89320834177658,5-6,True,5.0,0.4415141752034883,5-6,False,3108.2542038681563,17.024413332626146,182576.2887177672,9,3079.0785950116374,18.552421184545427,165966.40214144002,29.175608856518362,1.756520655481185,16609.886576327186
1968,6807,Polly,1968-08-18 00:00:00,8,True,47.1608759115805,134.2225985414712,10.0,1000.0,0,North China,East/North China,40.0,2,1968-08-03 12:00:00,17.2,163.0,Eastern Tropical WNP,7658.0655438086915,7635.222672577687,14.5,6.0,1.3920119349504043,5-6,True,5.0,1.1263552881013554,5-6,True,9376.69129418134,28.247315481736134,331949.8201605752,16,8990.969185729851,30.11243405936174,298579.9543140759,385.72210845148913,11.558994879565944,33369.86584649941
1968,6806,Rose,1968-08-12 12:00:00,8,True,18.89016174506204,110.49290201316788,30.0,975.0,1,South China,South China,35.0,2,1968-08-05 00:00:00,15.0,141.0,Eastern Tropical WNP,3839.290740916898,3294.2582111844645,7.5,5.0,1.4923773532119775,5-6,True,5.0,0.709485462263428,5-6,False,9711.168880825064,34.56695276026828,280937.95100120053,9,9463.091874687098,35.686268738323584,265174.5954186759,248.0770061379657,15.737575977350044,15763.355582524591
1968,6808,Shirley,1968-08-21 12:00:00,8,True,22.148500442504883,114.22985676356724,35.0,965.0,2,South China,South China,40.0,2,1968-08-14 06:00:00,13.6,144.4,Eastern Tropical WNP,4265.239292855199,3533.041574264522,7.25,6.0,1.401117162621783,5-6,True,5.0,1.5479804679226303,5-6,True,42138.7216085826,43.09738180289824,977755.9528163456,10,23168.8162877708,69.78926158074347,331982.5394765837,18969.90532081181,29.375482063754678,645773.4133397618
1968,6811,Wendy,1968-09-08 18:00:00,9,True,21.04056649863053,110.54906397808844,30.0,980.0,1,South China,South China,70.0,3,1968-08-27 00:00:00,15.4,150.8,Eastern Tropical WNP,5054.654684143458,4527.2679391586635,12.75,5.0,0.3932325293678292,5-6,False,8.0,1.4801303760587918,7-8,True,9136.902757792272,18.18117377917933,502547.4630386982,14,8739.895852357824,20.974291637017096,416695.63881399273,397.0069054344499,4.624326961245906,85851.82422470547
1968,6814,Elaine,1968-10-01 12:00:00,10,True,22.960632486463,116.28582335138266,20.0,1003.0,1,South China,South China,75.0,3,1968-09-22 06:00:00,6.3,142.3,Eastern Tropical WNP,3653.077799290674,3489.4394997168433,9.25,8.0,0.122711894676115,7-8,False,8.0,0.388244711299818,7-8,False,7224.397976611908,23.39665242318597,308779.1298490448,11,6329.212384912576,36.993143158113284,171091.50087249244,895.1855916993319,6.501568792732849,137687.62897655234
1969,6903,Viola,1969-07-28 06:00:00,7,True,22.846890919130107,116.14237660186406,40.0,950.0,2,South China,South China,75.0,3,1969-07-20 00:00:00,4.0,151.0,Eastern Tropical WNP,5811.609505955212,4380.460524285741,8.25,6.0,1.0328283149597155,5-6,True,5.0,0.8490710542675007,5-6,False,70837.39070238707,56.40995154850147,1255760.530860957,12,49725.71782264951,83.89806703834587,592692.0557051955,21111.672879737544,31.83935546743977,663068.4751557615
1969,6906,Betty,1969-08-08 12:00:00,8,True,26.286518774647288,119.74044367605816,35.0,970.0,2,East China,East/North China,40.0,2,1969-08-04 00:00:00,9.7,142.5,Eastern Tropical WNP,3974.9968437399457,3042.5507766381365,4.5,1.0,1.688145648490261,1-2,True,8.0,0.9095861719740808,7-8,False,53143.99821229218,46.677334673930254,1138539.6913413228,8,9484.812199985214,39.17268631005083,242128.2044563695,43659.18601230696,48.704402666707715,896411.4868849536
1969,6909,(nameless),1969-09-10 00:00:00,9,True,22.70005826831772,120.25001456707945,20.0,993.0,1,South China,South China,25.0,1,1969-09-07 12:00:00,17.0,119.0,South China Sea,1495.4627590959356,657.6033935410347,2.5,5.0,2.3832491805214624,5-6,True,5.0,1.866513390779193,5-6,True,57.77051077170946,1.9127855701613647,30202.293279970676,7,57.51437319582651,1.9184118326941553,29980.20144353217,0.25613757588296676,1.1532957716520533,222.09183643850457
1969,6911,Elsie,1969-09-27 12:00:00,9,True,24.62256808393399,118.42778213141123,15.0,990.0,0,East China,East/North China,85.0,3,1969-09-16 00:00:00,15.0,165.0,Eastern Tropical WNP,9564.7943961464,5336.113631229971,11.5,7.0,1.5263428089652205,7-8,True,6.0,1.8025976096635503,5-6,True,60912.390336931414,47.63445394424227,1278746.4806090025,17,28782.737214227676,56.83783732917596,506400.9921336845,32129.653122703738,41.60010461915259,772345.488475318
1970,7003,Ruby,1970-07-16 06:00:00,7,True,22.649107597393385,114.73454673826105,15.0,991.0,0,South China,South China,25.0,1,1970-07-08 12:00:00,11.7,140.0,Eastern Tropical WNP,4877.229799397369,3772.046145765257,7.75,1.0,0.8042391057098429,1-2,False,4.0,0.441053669400001,3-4,False,28168.80451216125,22.93168008779123,1228379.4473113313,10,15282.195578284663,32.78190511951589,466177.7746768838,12886.608933876587,16.90708561335973,762201.6726344473
1970,7004,(nameless),1970-08-03 00:00:00,8,True,22.64290195548448,114.58561569793416,15.0,995.0,0,South China,South China,25.0,1,1970-07-26 00:00:00,20.8,139.3,North WNP,3582.783005944804,2676.096400901588,8.0,2.0,2.008105299756745,1-2,True,8.0,1.802022627106995,7-8,True,50388.42705986853,46.30370425198691,1088215.8970619796,11,35504.86973116074,88.07111640331699,403138.6359242692,14883.557328707791,21.72537051367113,685077.2611377104
